title,tournament,division,published_at,url
Drag’n Thrust vs. shame. | Mixed Prequarterfinal,2021 Club Championships,USAU Club Mixed,,https://ultiworld.com/video/127159/
AMP vs. BFG | Mixed Quarterfinal,2021 Club Championships,USAU Club Mixed,,https://ultiworld.com/video/127163/
Brute Squad vs. Traffic | Women’s Quarterfinal,2021 Club Championships,USAU Club Womens,,https://ultiworld.com/video/127167/
Ring of Fire vs. Rhino Slam! | Men’s Semifinal,2021 Club Championships,USAU Club Mens,,https://ultiworld.com/video/127169/
Pop vs. Nemesis | Women’s Prequarterfinal,2021 Club Championships,USAU Club Womens,,https://ultiworld.com/video/127171/
Phoenix vs Tabby Rosa | Women’s Quarterfinal,2021 Club Championships,USAU Club Womens,,https://ultiworld.com/video/127173/
Revolver vs. Ring of Fire | Men’s Pool Play,2021 Club Championships,USAU Club Mens,,https://ultiworld.com/video/127175/
PoNY vs. Chain Lightning | Men’s Pool Play,2021 Club Championships,USAU Club Mens,,https://ultiworld.com/video/127181/
Hybrid vs. Drag’n Thrust | Mixed Pool Play,2021 Club Championships,USAU Club Mixed,,https://ultiworld.com/video/127177/
Condors vs. Truck Stop | Men’s Pool Play,2021 Club Championships,USAU Club Mens,,https://ultiworld.com/video/127179/
Nightlock vs. Molly Brown | Women’s Pool Play,2021 Club Championships,USAU Club Womens,,https://ultiworld.com/video/127185/
Mixtape vs. Space Heater | Mixed Pool Play,2021 Club Championships,USAU Club Mixed,,https://ultiworld.com/video/127183/
Traffic vs. Phoenix | Women’s Pool Play,2021 Club Championships,USAU Club Womens,,https://ultiworld.com/video/127187/
Temper vs. Rhino Slam! | Men’s Pool Play,2021 Club Championships,USAU Club Mens,,https://ultiworld.com/video/127189/
Lawless vs. Hybrid | Mixed Quarterfinal,2021 Club Championships,USAU Club Mixed,,https://ultiworld.com/video/127191/
Tabby Rosa vs. Siege | Women’s Prequarterfinal,2021 Club Championships,USAU Club Womens,,https://ultiworld.com/video/127193/
Wildfire vs. Riot | Women’s Pool Play,2021 Club Championships,USAU Club Womens,,https://ultiworld.com/video/127195/
Revolver vs. Machine | Men’s Prequarterfinal,2021 Club Championships,USAU Club Mens,,https://ultiworld.com/video/127197/
Truck Stop vs. Rhino Slam! | Men’s Quarterfinal,2021 Club Championships,USAU Club Mens,,https://ultiworld.com/video/127199/
NOISE vs. Sprocket | Mixed Quarterfinal,2021 Club Championships,USAU Club Mixed,,https://ultiworld.com/video/127201/
Truck Stop vs. Machine | Men’s Pool Play,2021 Club Championships,USAU Club Mens,,https://ultiworld.com/video/127203/
Sprocket vs. Mixtape | Mixed Pool Play,2021 Club Championships,USAU Club Mixed,,https://ultiworld.com/video/127207/
Slow vs. shame. | Mixed Pool Play,2021 Club Championships,USAU Club Mixed,,https://ultiworld.com/video/127209/
Rival vs. Bent | Women’s Pool Play,2021 Club Championships,USAU Club Womens,,https://ultiworld.com/video/127211/
Johnny Bravo vs. Ring of Fire | Men’s Pool Play,2021 Club Championships,USAU Club Mens,,https://ultiworld.com/video/127205/
Phoenix vs. Tabby Rosa | Women’s Pool Play,Club Regionals,USAU Club Womens,,https://ultiworld.com/video/127213/
Ring of Fire vs. Chain Lightning | Men’s Final,Club Regionals,USAU Club Mens,,https://ultiworld.com/video/127215/
AMP vs. Space Heater | Mixed Final,Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/127217/
Truck Stop vs. Vault | Men’s Final,Club Regionals,USAU Club Mens,,https://ultiworld.com/video/127219/
‘Shine vs. Toro | Mixed Final,Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/127221/
Temper vs. Vault | Men’s 2nd Place Final,Club Regionals,USAU Club Mens,,https://ultiworld.com/video/127223/
Grit vs. Parcha | Women’s Final,Club Regionals,USAU Club Womens,,https://ultiworld.com/video/127225/
Temper vs. Phantom | Men’s Quarterfinal,Club Regionals,USAU Club Mens,,https://ultiworld.com/video/127227/
KC United vs. Chalice | Mixed 2nd Place Quarterfinal,Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/127229/
XIST vs. Grand Army | Mixed Quarterfinal,Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/127231/
Rival vs. Nemesis | Women’s Final,Club Regionals,USAU Club Womens,,https://ultiworld.com/video/127233/
Cocktails vs. Steamboat | Mixed Quarterfinal,Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/127235/
Cocktails vs. Hybrid | Mixed Final,Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/127237/
Rhino Slam! vs. The Killjoys | Men’s Semifinal,Club Regionals,USAU Club Mens,,https://ultiworld.com/video/127239/
The Killjoys vs. Emerald City | Men’s 3rd Place Final,Club Regionals,USAU Club Mens,,https://ultiworld.com/video/127241/
League of Shadows vs. Sprocket | Mixed Semifinal,Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/127243/
BENT vs. Rebel Rebel | Women’s Semifinal,Club Regionals,USAU Club Womens,,https://ultiworld.com/video/127245/
BFG vs. Moondog | Mixed Semifinal,Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/127247/
Rhino Slam! vs. Emerald City | Men’s Pool Play,Club Regionals,USAU Club Mens,,https://ultiworld.com/video/127249/
Pop vs. Medusa | Women’s Semifinal,Club Regionals,USAU Club Womens,,https://ultiworld.com/video/127251/
Traffic vs. Underground | Women’s Preliminary Bracket,Club Regionals,USAU Club Womens,,https://ultiworld.com/video/127253/
Traffic vs. Riot | Women’s Final,Club Regionals,USAU Club Womens,,https://ultiworld.com/video/127255/
Lochsa vs. Birdfruit | 2nd Place Quarterfinal,Club Regionals,USAU Club Mens,,https://ultiworld.com/video/127257/
Schwa vs. Riot | Women’s Pool Play,Club Regionals,USAU Club Womens,,https://ultiworld.com/video/127259/
Schwa vs. Underground | Women’s 3rd Place Final,Club Regionals,USAU Club Womens,,https://ultiworld.com/video/127261/
Traffic vs. Schwa | Women’s Crossover,Club Regionals,USAU Club Womens,,https://ultiworld.com/video/127265/
Sprout vs. Big Wrench | Men’s 3rd Place Final,Club Regionals,USAU Club Mens,,https://ultiworld.com/video/127267/
Lochsa vs. Moondog | Mixed 3rd Place Final,Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/127269/
PoNY vs. DiG | Men’s Final,Club Regionals,USAU Club Mens,,https://ultiworld.com/video/127271/
KC United vs. NOISE | Mixed 2nd Place Final,Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/127273/
Siege vs. Rebel Rebel | Women’s 2nd Place Semifinal,Club Regionals,USAU Club Womens,,https://ultiworld.com/video/127275/
XIST vs. Wild Card | Mixed 3rd Place Final,Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/127277/
PoNY vs. Sprout | Men’s Preliminary Bracket,Club Regionals,USAU Club Mens,,https://ultiworld.com/video/127279/
Deadweight vs. Wild Card | Mixed Preliminary Round,Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/127281/
Phoenix vs. Nemesis | Women’s Pool Play,Pro Championships 2021,USAU Club Womens,,https://ultiworld.com/video/127283/
Machine vs. Rhino Slam! | Men’s Pool Play,Pro Championships 2021,USAU Club Mens,,https://ultiworld.com/video/127285/
Temper vs. Inception | Men’s Prequarterfinal,Pro Championships 2021,USAU Club Mens,,https://ultiworld.com/video/127287/
BFG vs. Mixtape | Mixed Final,S.M.U.T. 2021,USAU Club Mixed,,https://ultiworld.com/video/127289/
Mixtape vs. Lochsa | Mixed Pool Play,S.M.U.T. 2021,USAU Club Mixed,,https://ultiworld.com/video/127291/
Lochsa vs. Birdfruit | Mixed Pool Play,S.M.U.T. 2021,USAU Club Mixed,,https://ultiworld.com/video/127293/
Brute Squad vs. Molly Brown | Women’s Pool Play,Pro Championships 2021,USAU Club Womens,,https://ultiworld.com/video/127295/
BFG vs. Lawless | Mixed 3rd Place Final,Pro Championships 2021,USAU Club Mixed,,https://ultiworld.com/video/127297/
Molly Brown vs. Phoenix | Women’s Pool Play,Pro Championships 2021,USAU Club Womens,,https://ultiworld.com/video/127299/
Phoenix vs. Schwa | Women’s 3rd Place,Pro Championships 2021,USAU Club Womens,,https://ultiworld.com/video/127301/
Birdfruit vs. Mixtape | Mixed Pool Play,S.M.U.T. 2021,USAU Club Mixed,,https://ultiworld.com/video/127303/
Public Enemy vs. shame. | Mixed Pool Play,Pro Championships 2021,USAU Club Mixed,,https://ultiworld.com/video/127305/
Nemesis vs. Grit | Women’s 5th Place,Pro Championships 2021,USAU Club Womens,,https://ultiworld.com/video/127307/
Schwa vs. Nemesis | Women’s Pool Play,Pro Championships 2021,USAU Club Womens,,https://ultiworld.com/video/127309/
BFG vs. Moondog | Mixed Pool Play,S.M.U.T. 2021,USAU Club Mixed,,https://ultiworld.com/video/127311/
Crocs vs. Hybrid | Mixed Final,2021 Elite-Select Challenge,USAU Club Mixed,,https://ultiworld.com/video/127313/
BFG vs. Birdfruit | Mixed Semifinal,S.M.U.T. 2021,USAU Club Mixed,,https://ultiworld.com/video/127315/
Space Heater vs. AMP | Mixed Round Robin,AMP Invite 2021,USAU Club Mixed,,https://ultiworld.com/video/127317/
Schwa vs. Fury | Women’s Final,Eugene reOpen 2021,USAU Club Womens,,https://ultiworld.com/video/127319/
Grit vs. Rival | Women’s Crossover,2021 Elite-Select Challenge,USAU Club Womens,,https://ultiworld.com/video/127321/
Rally vs. Steamboat | Mixed Pool Play,2021 Elite-Select Challenge,USAU Club Mixed,,https://ultiworld.com/video/127323/
Phoenix vs. Molly Brown | Women’s Semifinal,Pro Championships 2021,USAU Club Womens,,https://ultiworld.com/video/127325/
Lawless vs. shame. | Mixed Semifinal,Pro Championships 2021,USAU Club Mixed,,https://ultiworld.com/video/127327/
Truck Stop vs. Rhino Slam! | Men’s Semifinal,Pro Championships 2021,USAU Club Mens,,https://ultiworld.com/video/127329/
Molly Brown vs. Schwa | Women’s Pool Play,Pro Championships 2021,USAU Club Womens,,https://ultiworld.com/video/127331/
Mixtape vs. Lawless | Mixed Pool Play,Pro Championships 2021,USAU Club Mixed,,https://ultiworld.com/video/127333/
Brute Squad vs. Phoenix | Women’s Pool Play,Pro Championships 2021,USAU Club Womens,,https://ultiworld.com/video/127335/
Lexington Pi+ vs. Atlanta flATLine | Mixed Final,2021 Youth Club Championships,USAU Youth Club U20 Mixed,,https://ultiworld.com/video/127369/
Oregon Downpour vs. Utah Swarm | Girl’s Semifinal,2021 Youth Club Championships,USAU Youth Club U20 Girls,,https://ultiworld.com/video/127393/
Utah Swarm vs. Oregon Trainwreck | Boy’s Final,2021 Youth Club Championships,USAU Youth Club U20 Boys,,https://ultiworld.com/video/127415/
Lexington Pi+ vs. Minnesota Superior | Mixed Semifinal,2021 Youth Club Championships,USAU Youth Club U20 Mixed,,https://ultiworld.com/video/127417/
D.C. Rogue vs. Oregon Downpour | Girl’s Final,2021 Youth Club Championships,USAU Youth Club U20 Girls,,https://ultiworld.com/video/127413/
Press Conference: Seattle Mixtape v. Madison NOISE (Post-Final),2022 USAU National Championships,USAU Club Mixed,,https://ultiworld.com/video/124151/
Press Conference: Washington DC Truck Stop v. Denver Johnny Bravo (Post-Final),2022 USAU National Championships,USAU Club Mens,,https://ultiworld.com/video/124042/
Press Conference: San Francisco Fury v. Denver Molly Brown (Post-Final),2022 USAU National Championships,USAU Club Womens,,https://ultiworld.com/video/124149/
Press Conference: Madison NOISE v. Minneapolis Drag’N Thrust (Post-Semifinal),2022 USAU National Championships,USAU Club Mixed,,https://ultiworld.com/video/123994/
Press Conference: New York XIST v. Seattle Mixtape (Post-Semifinal),2022 USAU National Championships,USAU Club Mixed,,https://ultiworld.com/video/123992/
Press Conference: New York PoNY v. Washington DC Truck Stop (Post-Semifinal),2022 USAU National Championships,USAU Club Mens,,https://ultiworld.com/video/123990/
Press Conference: Toronto 6ixers v. Denver Molly Brown (Post-Semifinal),2022 USAU National Championships,USAU Club Womens,,https://ultiworld.com/video/123996/
Press Conference: Boston Brute Squad v. San Francisco Fury (Post-Semifinal),2022 USAU National Championships,USAU Club Womens,,https://ultiworld.com/video/123986/
Denver Molly Brown v. Toronto 6ixers (Women’s Semifinal),2022 USAU National Championships,USAU Club Womens,,https://ultiworld.com/video/123500/
Denver Johnny Bravo v. Portland Rhino Slam! (Men’s Semifinal),2022 USAU National Championships,USAU Club Mens,,https://ultiworld.com/video/123601/
Toronto 6ixers v. Portland Schwa (Women’s Quarterfinal),2022 USAU National Championships,USAU Club Womens,,https://ultiworld.com/video/123597/
Portland Rhino Slam! v. Austin Doublewide (Men’s Quarterfinal),2022 USAU National Championships,USAU Club Mens,,https://ultiworld.com/video/123593/
Fort Collins shame. v. Minneapolis Drag’N Thrust (Mixed Quarterfinal),2022 USAU National Championships,USAU Club Mixed,,https://ultiworld.com/video/123595/
Denver Molly Brown v. Washington DC Scandal (Women’s Quarterfinal),2022 USAU National Championships,USAU Club Womens,,https://ultiworld.com/video/123599/
Chicago Machine v. Denver Johnny Bravo (Men’s Quarterfinal),2022 USAU National Championships,USAU Club Mens,,https://ultiworld.com/video/123498/
Field Pass: Quarterfinals Round #2,2022 USAU National Championships,USAU Club,,https://ultiworld.com/video/123591/
Washington DC Truck Stop v. Raleigh Ring of Fire (Men’s Quarterfinal),2022 USAU National Championships,USAU Club Mens,,https://ultiworld.com/video/123579/
Seattle Mixtape v. Denver Love Tractor (Mixed Quarterfinal),2022 USAU National Championships,USAU Club Mixed,,https://ultiworld.com/video/123583/
San Francisco Fury v. San Diego Flipside (Women’s Quarterfinal),2022 USAU National Championships,USAU Club Womens,,https://ultiworld.com/video/123495/
Raleigh Phoenix v. Boston Brute Squad (Women’s Quarterfinal),2022 USAU National Championships,USAU Club Womens,,https://ultiworld.com/video/123586/
New York XIST v. San Francisco Polar Bears (Mixed Quarterfinal),2022 USAU National Championships,USAU Club Mixed,,https://ultiworld.com/video/123581/
Field Pass: Quarterfinals Round #1,2022 USAU National Championships,USAU Club,,https://ultiworld.com/video/123570/
Seattle Sockeye v. Denver Johnny Bravo (Men’s Prequarterfinal),2022 USAU National Championships,USAU Club Mens,,https://ultiworld.com/video/123566/
San Francisco Polar Bears v. Vancouver Red Flag (Mixed Prequarterfinal),2022 USAU National Championships,USAU Club Mixed,,https://ultiworld.com/video/123564/
San Diego Flipside v. Seattle Riot (Women’s Prequarterfinal),2022 USAU National Championships,USAU Club Womens,,https://ultiworld.com/video/123568/
Atlanta Chain Lightning v. Virginia Vault (Men’s Prequarterfinal),2022 USAU National Championships,USAU Club Mens,,https://ultiworld.com/video/123562/
Ann Arbor Hybrid v. Minneapolis Drag’N Thrust (Mixed Prequarterfinal),2022 USAU National Championships,USAU Club Mixed,,https://ultiworld.com/video/123493/
Field Pass: Prequarterfinals,2022 USAU National Championships,USAU Club,,https://ultiworld.com/video/123560/
Denver Molly Brown v. Boston Brute Squad (Women’s Pool Play),2022 USAU National Championships,USAU Club Womens,,https://ultiworld.com/video/123558/
San Diego Flipside v. Toronto 6ixers (Women’s Pool Play),2022 USAU National Championships,USAU Club Womens,,https://ultiworld.com/video/123554/
New York PoNY v. Seattle Sockeye (Pool Play),2022 USAU National Championships,USAU Club Mens,,https://ultiworld.com/video/123552/
Chicago Machine v. Atlanta Chain Lightning (Men’s Pool Play),2022 USAU National Championships,USAU Club Mens,,https://ultiworld.com/video/123556/
Ann Arbor Hybrid vs. Seattle Mixtape (Pool Play),2022 USAU National Championships,USAU Club Mixed,,https://ultiworld.com/video/123491/
Field Pass: Pool Play Round #4,2022 USAU National Championships,USAU Club,,https://ultiworld.com/video/123550/
Washington DC Truck Stop vs. Denver Johnny Bravo (Pool Play),2022 USAU National Championships,USAU Club Mens,,https://ultiworld.com/video/123489/
San Francisco Polar Bears v. Huntsville Space Force (Pool Play),2022 USAU National Championships,USAU Club Mixed,,https://ultiworld.com/video/123546/
San Francisco Fury v. Vancouver Traffic (Pool Play),2022 USAU National Championships,USAU Club Womens,,https://ultiworld.com/video/123544/
Cincinnati Omen v. Toronto GOAT (Pool Play),2022 USAU National Championships,USAU Club Mens,,https://ultiworld.com/video/123541/
Boston Brute Squad v. Seattle Riot (Pool Play),2022 USAU National Championships,USAU Club Womens,,https://ultiworld.com/video/123548/
Field Pass: Pool Play Round #3,2022 USAU National Championships,USAU Club,,https://ultiworld.com/video/123537/
